count;dtLSM
2551;806
2552;795
2553;835
2554;793
2555;783
2556;827
2557;795
2558;944
2559;913
2560;826
2561;831
2562;826
2563;795
2564;826
2565;827
2566;831
2567;794
2568;822
2569;827
2570;832
2571;788
2572;826
2573;1078
2574;1026
2575;812
2576;791
2577;818
2578;834
2579;826
2580;797
2581;829
2582;796
2583;782
2584;831
2585;826
2586;792
2587;825
2588;978
2589;906
2590;826
2591;799
2592;795
2593;793
2594;824
2595;820
2596;831
2597;827
2598;794
2599;820
2600;823
2601;822
2602;797
2603;794
2604;1019
2605;836
2606;832
2607;807
2608;794
2609;825
2610;833
2611;783
2612;811
2613;834
2614;822
2615;799
2616;796
2617;798
2618;815
2619;999
2620;932
2621;816
2622;831
2623;835
2624;841
2625;785
2626;801
2627;810
2628;786
2629;797
2630;814
2631;787
2632;800
2633;786
2634;795
2635;949
2636;892
2637;787
2638;803
2639;783
2640;795
2641;831
2642;792
2643;803
2644;800
2645;793
2646;798
2647;782
2648;784
2649;793
2650;808
2651;998
2652;903
2653;804
2654;784
2655;823
2656;783
2657;787
2658;840
2659;786
2660;788
2661;794
2662;785
2663;802
2664;791
2665;783
2666;793
2667;1139
2668;912
2669;800
2670;788
2671;782
2672;806
2673;802
2674;783
2675;832
2676;785
2677;811
2678;891
2679;785
2680;798
2681;798
2682;1016
2683;932
2684;795
2685;810
2686;787
2687;798
2688;784
2689;802
2690;787
2691;782
2692;836
2693;781
2694;786
2695;813
2696;788
2697;803
2698;978
2699;899
2700;790
2701;795
2702;794
2703;819
2704;795
2705;785
2706;804
2707;788
2708;785
2709;802
2710;870
2711;927
2712;807
2713;1090
2714;1018
2715;821
2716;792
2717;786
2718;783
2719;797
2720;783
2721;822
2722;795
2723;794
2724;794
2725;783
2726;827
2727;794
2728;805
2729;940
2730;911
2731;788
2732;785
2733;797
2734;793
2735;785
2736;789
2737;787
2738;786
2739;785
2740;815
2741;783
2742;794
2743;853
2744;783
2745;1024
2746;973
2747;788
2748;793
